Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Hanif Pratama,@hanif_prtma01,2024-10-13T17:42:23.000Z,False,terima kasih prabowo-gibran peduli program anak  makanbergiziuntukbangsa,0,0,0,4,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1691734342626852864/H_dSZjDs_normal.jpg,https://x.com/hanif_prtma01/status/1845520472815042924,tweet_id:1845520472815042924
Jacson Ze,@ZeJacson46084,2024-10-13T17:39:59.000Z,False,gimana nih,0,0,0,3,[],"['@prabowo', '@Gerindra']",[],https://pbs.twimg.com/profile_images/1806580319929487360/A4ysVAkl_normal.jpg,https://x.com/ZeJacson46084/status/1845519867597983959,tweet_id:1845519867597983959
Thermal oil,@OilThermal,2024-10-13T17:39:51.000Z,False,yg muak kader2 psi ni model kyk jilat semua kemarin bkn main samp kirim piagam prabowo  skrng telor jilatin enom enom taek,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1736238835229696000/13FXNyr9_normal.jpg,https://x.com/OilThermal/status/1845519836258156768,tweet_id:1845519836258156768
Denny.MDF,@Denni535694,2024-10-13T17:39:46.000Z,False,wajar   nasdem gk dukung prabowo dr 2014  wajar aja gak dpt jatah menteri ,0,0,0,18,[],[],['\\U0001f603'],https://pbs.twimg.com/profile_images/1836289118135029762/ZXBUop6O_normal.jpg,https://x.com/Denni535694/status/1845519815827726730,tweet_id:1845519815827726730
Gunalo,@Gunalo5252621,2024-10-13T17:39:14.000Z,False,klo gue sih nggak 20 oktob prabowo main peran sbg bantu jokowi babysitt utk anak2nya iriana ,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1727162799753957376/x4Z4uc_W_normal.jpg,https://x.com/Gunalo5252621/status/1845519679311495468,tweet_id:1845519679311495468
Sigit Widodo,@sigitwid,2024-10-13T17:37:26.000Z,True,minggu ganti pimpin mulu sejarah republik  terima kasih negarawan-negarawan tulu penting bangsa  jokowi  prabowo  ma gibran ,0,0,3,48,[],[],"['\\U0001f64f', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1820992147493154816/F8OA1Let_normal.jpg,https://x.com/sigitwid/status/1845519227589202380,tweet_id:1845519227589202380
FortisFortunaAdaTupat,@kiong_m,2024-10-13T17:37:10.000Z,False,diskusi sbg antisipasi hal2 yg tdk purna tuga  gitu  ,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1759166784484339712/CTdgZMbF_normal.jpg,https://x.com/kiong_m/status/1845519161193283842,tweet_id:1845519161193283842
Dino Markono,@bagog0o0,2024-10-13T17:36:42.000Z,False,sebenernya perintah prabowo ga bikin program makan siang grati  kurang aja tingkat korup  menteri kerja benerr  anak dapet gizi  bikin anak2 gizi tuh orang tua ga dapet kerja  kerja ,1,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1843633426156621825/D5xrz4RU_normal.jpg,https://x.com/bagog0o0/status/1845519043685667147,tweet_id:1845519043685667147
Nika,@nikaeunonia,2024-10-13T17:35:54.000Z,True,keren nih k,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1799954122420240384/PvycFSqz_normal.jpg,https://x.com/nikaeunonia/status/1845518842556289271,tweet_id:1845518842556289271
unusual poor,@AdeBudiPrabowo1,2024-10-13T17:34:21.000Z,False,i  m send you on a quest bro don  t come back until it  s done,1,0,1,12,[],[],[],https://pbs.twimg.com/profile_images/1839281024322383880/5SRcvC4-_normal.jpg,https://x.com/AdeBudiPrabowo1/status/1845518452418863594,tweet_id:1845518452418863594
Pangga,@pangga0908,2024-10-13T17:34:13.000Z,False,terima kasih prabowo-gibran program bawa harap anak  makanbergiziuntukbangsa,0,0,0,4,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1542852787037384704/gEIprzVF_normal.jpg,https://x.com/pangga0908/status/1845518416289116325,tweet_id:1845518416289116325
David Ridwan Betz,@davidridwanbetz,2024-10-13T17:33:54.000Z,False,makan isu2 liar yg sengaja buang nyerang g bentur prb - g baris n kelompok dukung capr kalah ya beliau bs jurang  polemik pecah belah yg memainkanya aktor2 pki  mrk g tendang mrk yg masuk,0,0,0,22,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/815543194704179201/TdzuLEtv_normal.jpg,https://x.com/davidridwanbetz/status/1845518336773521517,tweet_id:1845518336773521517
puorjoTV,@puorjoTV,2024-10-13T17:33:07.000Z,False,temu jokowi bareng gibran solo  prabowo  bincang ringan  ayombangundeso  gelorapurworejo  pituruh  kemiri  bruno  sekartejo  wonoyoso  karanggeta  prigelan  somoged  kalimeneng  kemirilor  kapiteran  lone  brunorejo  purworejo  wahyudi  anismatta  fahrihamzah,0,0,4,13,"['#AyoMbangunDeso', '#GeloraPurworejo', '#pituruh', '#kemiri', '#bruno', '#sekartejo', '#wonoyoso', '#karanggetas', '#prigelan', '#somogede', '#kalimeneng', '#kemirilor', '#kapiteran', '#loning', '#brunorejo', '#purworejo', '#Wahyudi', '#AnisMatta', '#FahriHamzah']",[],[],https://pbs.twimg.com/profile_images/1468287937318047748/zyZu6qbb_normal.jpg,https://x.com/puorjoTV/status/1845518141243457798,tweet_id:1845518141243457798
Proffessor Doktor . abdul latif . M.of tech..,@abdulla71088263,2024-10-13T17:32:57.000Z,False,prabowo gibran goblok ustadz,1,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1830217999694913536/cxnvr7Dc_normal.jpg,https://x.com/abdulla71088263/status/1845518098763547014,tweet_id:1845518098763547014
Thalah Bahimah,@thalah_bahimah,2024-10-13T17:32:00.000Z,False,prabowo tingkat tahan papua drone ,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1697515079061872640/T2KPSPWQ_normal.jpg,https://x.com/thalah_bahimah/status/1845517859222609990,tweet_id:1845517859222609990
Nisrin Fadilag,@nisrin_fadilag,2024-10-13T17:31:47.000Z,False,sumatera dukung penuh prabowo-gibran anak sehat  makanbergiziuntukbangsa,0,0,0,3,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1690972839741104129/HH3QIhiV_normal.jpg,https://x.com/nisrin_fadilag/status/1845517804595777833,tweet_id:1845517804595777833
Goldenman339,@goldenman339,2024-10-13T17:31:36.000Z,False,skrg yg nonton bocor alu temp  krn target aktor jkw presiden  liat lantik normal jkw pensiun yg jadi target  berani kah targetin prabowo  gibran,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1439161295345881089/PpUHYYYW_normal.jpg,https://x.com/goldenman339/status/1845517759201042526,tweet_id:1845517759201042526
Ruqaya Maroyah,@ruqaya_maroyah,2024-10-13T17:31:28.000Z,False,hebat  drone milit prabowo jaga papua siang malam ,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1697513594966122496/xApHGA5h_normal.jpg,https://x.com/ruqaya_maroyah/status/1845517727475327029,tweet_id:1845517727475327029
Dika Mansur,@dika_mansur23,2024-10-13T17:30:38.000Z,False,prabowo tingkat tahan papua drone inovatif ,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1701478799605641216/lMDAH60X_normal.jpg,https://x.com/dika_mansur23/status/1845517516841669035,tweet_id:1845517516841669035
kage,@akhdannjb,2024-10-13T17:30:06.000Z,False,kasih hidup damai pilih ngepick prabowo,1,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1838948889174704129/YKeBuobh_normal.jpg,https://x.com/akhdannjb/status/1845517383605330294,tweet_id:1845517383605330294
tegak lurus tsamara,@69paow,2024-10-13T17:30:02.000Z,False,mul mul ,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1759149691646996480/o7b4ab1h_normal.jpg,https://x.com/69paow/status/1845517365473370537,tweet_id:1845517365473370537
p,@kecapasinabc,2024-10-13T17:29:52.000Z,False,averag 8500  rencana hold samp 20rb  ngikut target andri hakim stockbit moga sih nyamp perintah prabowo pro properti  pan umumin target 35rb hektar,1,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1815483091319918592/d10IWdkp_normal.jpg,https://x.com/kecapasinabc/status/1845517322544652547,tweet_id:1845517322544652547
:),@anggerstars,2024-10-13T17:29:31.000Z,False,anak muda  prabowo optimi ya dongkrak laju tumbuh ekonomi indonesia tensi geopolitik  inti aset impor negara hambat tumbuh ekonomi guy,1,0,0,16,[],[],['\\U0001f1ee\\U0001f1e9'],https://pbs.twimg.com/profile_images/1744658904888532992/SJqRyeBT_normal.jpg,https://x.com/anggerstars/status/1845517236288868689,tweet_id:1845517236288868689
SI news,@semutibrahim_id,2024-10-13T17:28:30.000Z,False,yakin presiden pilih prabowo subianto enggan putus hubung oligarki ln dukung menang pilpr 14 februari 2024 ,0,0,2,24,[],[],[],https://pbs.twimg.com/profile_images/1843614372020793346/64d9kifO_normal.jpg,https://x.com/semutibrahim_id/status/1845516978888577187,tweet_id:1845516978888577187
Denny Purnomo,@denny_purnomoo,2024-10-13T17:28:21.000Z,False,drone papua  prabowo tunjuk pimpin ,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1698931215360053248/rXTMR3M2_normal.jpg,https://x.com/denny_purnomoo/status/1845516939881496587,tweet_id:1845516939881496587
Sang Saka Merah Putih,@SakaMerona,2024-10-13T17:28:13.000Z,True,moga tim  seleksi  makan minum yg saji ,0,0,0,16,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1752838033953759232/-cOl5oc6_normal.jpg,https://x.com/SakaMerona/status/1845516906335437047,tweet_id:1845516906335437047
YB | BACK TO AMBIS,@yourboydinn,2024-10-13T17:28:00.000Z,False,bct,0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1820027775362764800/DHvvSB-H_normal.jpg,https://x.com/yourboydinn/status/1845516852459618757,tweet_id:1845516852459618757
Bulurah,@Bulurah8842,2024-10-13T17:27:17.000Z,False,mosok tempo ga bedain cawe-caw kasih masuk sih  cawe-caw jokowi tentu siapa yg jd menteri prabowo  kasih masuk prabowo dapat jokowi kasih saran  kualita media kayak gin sih,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1562236597034455041/a0_AotV4_normal.jpg,https://x.com/Bulurah8842/status/1845516671764906247,tweet_id:1845516671764906247
Prabowo Fans Batang Padang,@steel_drinker,2024-10-13T17:26:57.000Z,False,orang jilat tar,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1790599798548307968/14MW4q0q_normal.jpg,https://x.com/steel_drinker/status/1845516587006406656,tweet_id:1845516587006406656
Ɽᴇꜱɪꜱᴛᴀɴꪻ,@theresistant24,2024-10-13T17:26:47.000Z,False,kasih curi bangkayak hak yg kasih investor samp 190,0,0,1,11,[],[],"['\\U0001f923', '\\U0001f914', '\\U0001f601']",https://pbs.twimg.com/profile_images/1724641557368942592/h_-N_VEC_normal.jpg,https://x.com/theresistant24/status/1845516545029755346,tweet_id:1845516545029755346
KepmenkeuRIBodong,@kepmenkeuBodong,2024-10-13T17:26:42.000Z,False,aamiin yra  smg alami kuasa yg buat jahat thd rakyat  mafia terbit kepmenkeu bodong yg rugi serta dppk  kepmenkeu 105 km 10 2009 yg rugi serta dana pensiun bank  smg era bongkar,0,0,0,14,[],"['@KemenkeuRI', '@CIMBNiaga', '@prabowo']",[],https://pbs.twimg.com/profile_images/1716457983339831296/c7hza4Va_normal.jpg,https://x.com/kepmenkeuBodong/status/1845516524263805243,tweet_id:1845516524263805243
Ihsan Daemon,@IhsanDaemon1,2024-10-13T17:26:31.000Z,False,propaganda realita politik hindar  propaganda pemutarbalikan fakta dasar dusta  laku sempurna  -- - makan nangka  terima getah  -- - tembus ,0,0,0,15,[],"['@jokowi', '@prabowo', '@Gerindra']",[],https://pbs.twimg.com/profile_images/1614013451982233600/PTC4XtYs_normal.jpg,https://x.com/IhsanDaemon1/status/1845516479594439024,tweet_id:1845516479594439024
Rangga Purnawa,@rangga_prnwa9,2024-10-13T17:26:25.000Z,False,prabowo denger suara rakyat  harap kontribusi ,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1691706142232281088/uvj840To_normal.jpg,https://x.com/rangga_prnwa9/status/1845516456332820944,tweet_id:1845516456332820944
SUARAGLOBAL.COM,@suaraglobal_com,2024-10-13T17:26:10.000Z,False,resmi istana negara ikn  jokowi resmi tonggak sejarah  istana garuda tunggu sentuh prabowo ,0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1834664839912017920/TqzEcPRT_normal.jpg,https://x.com/suaraglobal_com/status/1845516393581822102,tweet_id:1845516393581822102
Suqoningrat For Indonesia,@suqoningrat,2024-10-13T17:25:41.000Z,False,h-7,0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/1607919927931080713/4-8GaEXw_normal.jpg,https://x.com/suqoningrat/status/1845516271267508379,tweet_id:1845516271267508379
SUARAGLOBAL.COM,@suaraglobal_com,2024-10-13T17:25:21.000Z,False,menteri tahan ri  prabowo subianto  terima kunjung menhan slovakia robert kali k baha kuat kerja milit ,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1834664839912017920/TqzEcPRT_normal.jpg,https://x.com/suaraglobal_com/status/1845516185988993291,tweet_id:1845516185988993291
Fanky Nugrah,@fankynugrah,2024-10-13T17:25:08.000Z,False,tabayun ,0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1400847135067705354/ANswLYmr_normal.jpg,https://x.com/fankynugrah/status/1845516130930372726,tweet_id:1845516130930372726
Setya Firganto,@setya_firganto,2024-10-13T17:23:05.000Z,False,drone papua  prabowo tunjuk peduli ,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1701484186010562560/wFOnpWky_normal.jpg,https://x.com/setya_firganto/status/1845515616385687796,tweet_id:1845515616385687796
X,@SuccessNow__,2024-10-13T17:22:51.000Z,False,yg jamin gak prabowo ngancurin jokowi  2014 2019 dukung prabowo ,0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1788958992322174976/xG2wihxW_normal.jpg,https://x.com/SuccessNow__/status/1845515555627053081,tweet_id:1845515555627053081
bambang wijayanto,@bewe_exel,2024-10-13T17:22:15.000Z,False,koalisi baik pdi p setia rakyat kontrol perintah pribadi mega prabowo arti sungguh ,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1623176017807577090/FXlBZegX_normal.jpg,https://x.com/bewe_exel/status/1845515407261839865,tweet_id:1845515407261839865
Basya Ramika,@basya_ramika,2024-10-13T17:22:07.000Z,False,drone prabowo pasti papua beba ancam apa ,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1698598519958044672/TdL5Zfz3_normal.jpg,https://x.com/basya_ramika/status/1845515371190837349,tweet_id:1845515371190837349
mira,@itsssativa,2024-10-13T17:22:04.000Z,True,turut susun kabinet wenang prabowo  ang ang ang ipk 2 3 suruh nyusun strategi  yah gak  ang ang ang,0,0,0,15,[],[],"['\\U0001f92a', '\\U0001f919']",https://pbs.twimg.com/profile_images/1756959715706511360/KmHq6Nyo_normal.jpg,https://x.com/itsssativa/status/1845515361975992811,tweet_id:1845515361975992811
Wijaya Tama,@WijayaTama83731,2024-10-13T17:21:48.000Z,False,   rk yg hak utk bawa2 nama jokowi prabowo kampanye tapi beda daerah  pilkada banten contoh paslon yg hak utk jual nama jokowi prabowo paslon yg tuh   bingung  ,0,0,0,11,[],[],"['\\U0001f92a', '\\U0001f92a', '\\U0001f92a']",https://pbs.twimg.com/profile_images/1843704417855647744/aJRlEsUu_normal.jpg,https://x.com/WijayaTama83731/status/1845515291515859255,tweet_id:1845515291515859255
sjk_79,@Sjesper01,2024-10-13T17:21:34.000Z,False,contoh ayah yg syg anak nya  ,0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1826301283571302402/h1FD0fnh_normal.jpg,https://x.com/Sjesper01/status/1845515235178008849,tweet_id:1845515235178008849
Distya Dira S,@DistyaDiraS,2024-10-13T17:20:48.000Z,False,feel sih pimpin n3 prabowo orang orang nya  kubu formalita tanah ,0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1845519876955459584/HjaBjDS3_normal.jpg,https://x.com/DistyaDiraS/status/1845515041392738538,tweet_id:1845515041392738538
hafizi,@Zien999Faiz,2024-10-13T17:20:23.000Z,False,ngimpi,0,0,0,15,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1838635082162278402/0PwWU7Wv_normal.jpg,https://x.com/Zien999Faiz/status/1845514938061902294,tweet_id:1845514938061902294
Cak Khum,@CakKhum,2024-10-13T17:20:11.000Z,True, bersilahturahmi diam presiden jokowi solo  bincang ringan  nikmat santap siang penuh akrab    prabowo subianto  tebak 1 5 jam ngomongin hayo ,4,2,10,278,[],[],[],https://pbs.twimg.com/profile_images/1689200361322713088/sl4kOQKv_normal.jpg,https://x.com/CakKhum/status/1845514884727136359,tweet_id:1845514884727136359
°Bang_Dzoel°,@B_dzoel,2024-10-13T17:20:07.000Z,True,gw gk milih prabowo th inih  klo si fufufafa gk ngedampingin gw sdikit respek  next latter tergsntung nyang gantung  nyang  beda jg  gw gk penting pribadi kolega  nyang gw jual ayam bakar,0,2,4,60,[],['@prabowo'],['\\U0001f60e'],https://pbs.twimg.com/profile_images/1837874887802998789/B1oVrOVW_normal.jpg,https://x.com/B_dzoel/status/1845514871015879167,tweet_id:1845514871015879167
Desi Tari,@desi_tari88,2024-10-13T17:19:07.000Z,False,papua aman  prabowo andal drone canggih ,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1699634358175588352/RmjZMlwd_normal.jpg,https://x.com/desi_tari88/status/1845514619441586227,tweet_id:1845514619441586227
Chayra Ainin,@chayra_ainin12,2024-10-13T17:18:10.000Z,False,papua lindung drone canggih  langkah prabowo ,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1699367544602423296/HOhJLeT9_normal.jpg,https://x.com/chayra_ainin12/status/1845514377820344568,tweet_id:1845514377820344568
Distya Dira S,@DistyaDiraS,2024-10-13T17:18:06.000Z,False,prabowo maju presiden aja  pimpin perang presiden nya  bener bener presiden,0,1,0,59,[],[],[],https://pbs.twimg.com/profile_images/1845519876955459584/HjaBjDS3_normal.jpg,https://x.com/DistyaDiraS/status/1845514359906435325,tweet_id:1845514359906435325
Anti Premanisme !,@SsPasadena,2024-10-13T17:18:00.000Z,False,kait pasti lantik si gibran  jokowi ungkit jasa prabowo pilpr 2024 ,0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1796209341424660480/y7oKEs7c_normal.jpg,https://x.com/SsPasadena/status/1845514335352991975,tweet_id:1845514335352991975
VPA Indonesia,@hermasudinlatif,2024-10-13T17:16:56.000Z,False,membaha fufufafa,0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1276171388806737921/xd8B__58_normal.jpg,https://x.com/hermasudinlatif/status/1845514069358633167,tweet_id:1845514069358633167
Damar Alfikar,@damar_alfikar,2024-10-13T17:16:35.000Z,False,terima kasih prabowo-gibran program makan gizi bantu anak jawa tumbuh optim  makanbergiziuntukbangsa,0,0,0,6,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1691331842249830400/jVES8tK5_normal.jpg,https://x.com/damar_alfikar/status/1845513980590297104,tweet_id:1845513980590297104
dinastiMulyono,@RizkyZulfa96406,2024-10-13T17:16:34.000Z,False,kosong,0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1829390964651335680/_Aj1mG1N_normal.jpg,https://x.com/RizkyZulfa96406/status/1845513975024558148,tweet_id:1845513975024558148
H31senisme,@h31senisme,2024-10-13T17:16:33.000Z,False,sukaaaaaaa,0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1418790972415111177/V_Mn9hdw_normal.jpg,https://x.com/h31senisme/status/1845513972486951167,tweet_id:1845513972486951167
Jarwa Najmudin,@Le14aaabio,2024-10-13T17:16:12.000Z,False,keren banget  moga dominasi sea game ,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1764501333930061824/shtI8O0a_normal.jpg,https://x.com/Le14aaabio/status/1845513884993716290,tweet_id:1845513884993716290
@Topi_Merah,@Topi_Merah,2024-10-13T17:16:10.000Z,False,tinggal prinsif prabowo lihat tegak hukum undang2 demokrasi  tegak adil  lindung org yg jahat politik ,0,5,10,144,[],[],[],https://pbs.twimg.com/profile_images/1807784011005296640/odF1YR4K_normal.jpg,https://x.com/Andria75777/status/1845513877137899801,tweet_id:1845513877137899801
Addi Kenzo,@addi_kenzo24,2024-10-13T17:15:56.000Z,False,drone canggih hadir papua  langkah brilian prabowo ,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1684136205502521346/ZaweXDlq_normal.jpg,https://x.com/addi_kenzo24/status/1845513818337866009,tweet_id:1845513818337866009
Distya Dira S,@DistyaDiraS,2024-10-13T17:15:46.000Z,False,prabowo gak takut blao  nya  ,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1845519876955459584/HjaBjDS3_normal.jpg,https://x.com/DistyaDiraS/status/1845513774767522035,tweet_id:1845513774767522035
